fid,ID_UNICO,nome_1KM,nome_5KM,nome_10KM,nome_50KM,nome_100KM,nome_500KM,QUADRANTE,MASC,FEM,POP,DOM_OCU,area,perimeter,xcoord,ycoord
"4584",1KME6953N10407,1KME6953N10407,5KME6950N10405,10KME6950N10400,50KME6950N10400,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",661922.872558594,3364.39147750512,-36.0573104073802,-7.80939093167384
"4585",1KME6953N10408,1KME6953N10408,5KME6950N10405,10KME6950N10400,50KME6950N10400,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",578060.087280273,3112.50431425483,-36.0581874448803,-7.80078594332636
"4586",1KME6953N10409,1KME6953N10409,5KME6950N10405,10KME6950N10400,50KME6950N10400,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",176014.979980469,2130.27286072256,-36.0601665838662,-7.79343401263006
"4587",1KME6954N10350,1KME6954N10350,5KME6950N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"36","30","66","17",1001928.33764648,4004.19733498148,-36.0129925103413,-8.3164536659267
"4588",1KME6954N10359,1KME6954N10359,5KME6950N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"8","7","15","5",1001939.07104492,4004.21388563656,-36.0183089092745,-8.23628850973919
"4589",1KME6954N10360,1KME6954N10360,5KME6950N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"18","8","26","8",1001584.15649414,3993.06019456936,-36.01889770745,-8.22738220388961
"4590",1KME6954N10361,1KME6954N10361,5KME6950N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"9","7","16","3",858459.220947266,3726.29322850697,-36.0188549777135,-8.21868905500702
"4591",1KME6954N10362,1KME6954N10362,5KME6950N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"3","2","5","2",497116.25,3049.48340779496,-36.0178604561805,-8.21004842225724
"4592",1KME6954N10363,1KME6954N10363,5KME6950N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",87266.9616699219,1574.39088951114,-36.0167682749999,-8.20303297304131
"4593",1KME6954N10364,1KME6954N10364,5KME6950N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","2","4","1",56272.4884033203,1188.51286479653,-36.0176565046231,-8.18837409408373
"4594",1KME6954N10365,1KME6954N10365,5KME6950N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"8","5","13","3",468077.917358398,2970.87970543939,-36.0195810683986,-8.18206091661426
"4595",1KME6954N10366,1KME6954N10366,5KME6950N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","1",778994.134277344,3576.77384218109,-36.021465589914,-8.17363833239492
"4596",1KME6954N10367,1KME6954N10367,5KME6950N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",979802.622924805,3912.67734316841,-36.0229401791555,-8.16494603050431
"4597",1KME6954N10368,1KME6954N10368,5KME6950N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001949.80664063,4004.23037827729,-36.0236221704731,-8.15611540354485
"4598",1KME6954N10369,1KME6954N10369,5KME6950N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001951.03503418,4004.23227789869,-36.0242123392478,-8.14720678342459
"4599",1KME6954N10370,1KME6954N10370,5KME6950N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","1",1001952.22607422,4004.23410133831,-36.0248024695048,-8.13829806304911
"4600",1KME6954N10371,1KME6954N10371,5KME6950N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001953.39660645,4004.23588779427,-36.0253925607991,-8.12938924254227
"4601",1KME6954N10372,1KME6954N10372,5KME6950N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"32","30","62","17",1001954.69189453,4004.23791604555,-36.0259826136186,-8.12048032152796
"4602",1KME6954N10373,1KME6954N10373,5KME6950N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","225","432","111",1001955.81408691,4004.23960246272,-36.0265726277292,-8.11157129926631
"4603",1KME6954N10374,1KME6954N10374,5KME6950N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","2",1001957.05847168,4004.24153003551,-36.0271626030683,-8.10266217651643
"4604",1KME6954N10375,1KME6954N10375,5KME6950N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"6","8","14","5",1001958.23278809,4004.24331573327,-36.0277525396601,-8.09375295235841
"4605",1KME6954N10376,1KME6954N10376,5KME6950N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001959.42822266,4004.24514390845,-36.0283424378346,-8.08484362636035
"4606",1KME6954N10377,1KME6954N10377,5KME6950N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001960.59765625,4004.24692144627,-36.0289322970082,-8.07593419917076
"4607",1KME6954N10378,1KME6954N10378,5KME6950N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001961.84875488,4004.24886071455,-36.0295221176831,-8.06702467023255
"4608",1KME6954N10379,1KME6954N10379,5KME6950N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001963.06994629,4004.25073753541,-36.0301118998067,-8.05811503920354
"4609",1KME6954N10380,1KME6954N10380,5KME6950N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","1",1001964.16564941,4004.25236566889,-36.0307016432978,-8.04920530581254
"4610",1KME6954N10381,1KME6954N10381,5KME6950N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001965.43676758,4004.25434055967,-36.031291347788,-8.04029547033076
"4611",1KME6954N10382,1KME6954N10382,5KME6950N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001966.59594727,4004.25609290284,-36.0318810139182,-8.03138553203884
"4612",1KME6954N10383,1KME6954N10383,5KME6950N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001967.81677246,4004.25796780847,-36.0324706416885,-8.02247549093672
"4613",1KME6954N10384,1KME6954N10384,5KME6950N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001969.06018066,4004.25988583347,-36.0330602302426,-8.01356534677227
"4614",1KME6954N10385,1KME6954N10385,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"22","20","42","11",1001970.19165039,4004.26158130955,-36.0336497802839,-8.00465509932876
"4615",1KME6954N10386,1KME6954N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001971.43859863,4004.26350491624,-36.0342392920416,-7.99574474841018
"4616",1KME6954N10387,1KME6954N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001972.65930176,4004.26537858142,-36.0348287648176,-7.98683429390738
"4617",1KME6954N10388,1KME6954N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"16","10","26","4",1001973.86242676,4004.26721530868,-36.0354181990616,-7.97792373582037
"4618",1KME6954N10389,1KME6954N10389,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"9","7","16","2",421560.604492188,3020.47888790713,-36.0371383991499,-7.97123807650904
"4619",1KME6955N10359,1KME6955N10359,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"12","15","27","10",1001922.43261719,4004.18060737805,-36.0091340986039,-8.23571502196289
"4620",1KME6955N10360,1KME6955N10360,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"38","48","86","22",1001923.61853027,4004.18243081807,-36.0097249154167,-8.22680730679503
"4621",1KME6955N10361,1KME6955N10361,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"16","12","28","8",1001924.82678223,4004.18429730537,-36.0103156936352,-8.21789949338585
"4622",1KME6955N10362,1KME6955N10362,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"6","6","12","4",1001926.01037598,4004.18611374167,-36.0109064330297,-8.20899158148167
"4623",1KME6955N10363,1KME6955N10363,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",969500.818359375,3867.73087200347,-36.011353851904,-8.20018652538665
"4624",1KME6955N10364,1KME6955N10364,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",918420.444335938,3921.40553349224,-36.011763343219,-8.19091854005646
"4625",1KME6955N10365,1KME6955N10365,5KME6955N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001929.62719727,4004.19168508561,-36.0126784187531,-8.18226725194843
"4626",1KME6955N10366,1KME6955N10366,5KME6955N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"9","9","18","5",1001930.76452637,4004.19340690623,-36.013269003072,-8.17335894382206
"4627",1KME6955N10367,1KME6955N10367,5KME6955N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"6","6","12","5",1001931.9317627,4004.19518491284,-36.0138595489736,-8.16445053610405
"4628",1KME6955N10368,1KME6955N10368,5KME6955N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"5","3","8","3",1001933.16711426,4004.1970978229,-36.0144500558934,-8.15554202839903
"4629",1KME6955N10369,1KME6955N10369,5KME6955N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001934.33679199,4004.19888129558,-36.015040524372,-8.14663342067326
"4630",1KME6955N10370,1KME6955N10370,5KME6955N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"6","4","10","2",1001935.51574707,4004.20068168606,-36.0156309539501,-8.1377247128691
"4631",1KME6955N10371,1KME6955N10371,5KME6955N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"1","1","2","1",1001936.68286133,4004.20245759247,-36.0162213444078,-8.12881590479051
"4632",1KME6955N10372,1KME6955N10372,5KME6955N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"189","189","378","110",1001937.97766113,4004.20448770601,-36.016811696582,-8.11990699593486
"4633",1KME6955N10373,1KME6955N10373,5KME6955N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"289","288","577","158",1001939.14196777,4004.20625667957,-36.0174020102049,-8.11099798633733
"4634",1KME6955N10374,1KME6955N10374,5KME6955N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"35","42","77","20",1001940.28283691,4004.2079756431,-36.0179922848845,-8.10208887556468
"4635",1KME6955N10375,1KME6955N10375,5KME6955N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"6","1","7","1",1001941.50256348,4004.20985571379,-36.0185825210462,-8.09317966363752
"4636",1KME6955N10376,1KME6955N10376,5KME6955N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001942.73876953,4004.21176579572,-36.0191727184413,-8.0842703504466
"4637",1KME6955N10377,1KME6955N10377,5KME6955N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001943.90393066,4004.21353339348,-36.0197628769504,-8.07536093556007
"4638",1KME6955N10378,1KME6955N10378,5KME6955N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001945.09790039,4004.2153565507,-36.0203529967121,-8.06645141881572
"4639",1KME6955N10379,1KME6955N10379,5KME6955N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001946.31884766,4004.21723527432,-36.0209430781904,-8.05754179994533
"4640",1KME6955N10380,1KME6955N10380,5KME6955N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"1","0","1","1",1001947.50854492,4004.21905093508,-36.0215331208257,-8.0486320791271
"4641",1KME6955N10381,1KME6955N10381,5KME6955N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001948.72839355,4004.22092276244,-36.0221231247278,-8.03972225573315
"4642",1KME6955N10382,1KME6955N10382,5KME6955N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001949.92163086,4004.22274459473,-36.0227130901171,-8.03081232950982
"4643",1KME6955N10383,1KME6955N10383,5KME6955N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001951.13757324,4004.22460896257,-36.0233030167398,-8.02190230067381
"4644",1KME6955N10384,1KME6955N10384,5KME6955N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001952.28259277,4004.22633082062,-36.0238929046294,-8.01299216881241
"4645",1KME6955N10385,1KME6955N10385,5KME6955N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"63","63","126","32",1001953.50158691,4004.2282013833,-36.0244827540061,-8.00408193367194
"4646",1KME6955N10386,1KME6955N10386,5KME6955N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"12","14","26","6",1001954.74353027,4004.23011446588,-36.0250725646163,-7.99517159501949
"4647",1KME6955N10387,1KME6955N10387,5KME6955N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",993058.500976563,3928.3180684311,-36.0256981583295,-7.98629899072137
"4648",1KME6955N10388,1KME6955N10388,5KME6955N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",505080.139526367,3254.22421045023,-36.0278989252406,-7.97870376341433
"4649",1KME6955N10389,1KME6955N10389,5KME6955N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"4","2","6","2",842.69775390625,140.571265034713,-36.0310067153982,-7.97305712319433
"4650",1KME6956N10360,1KME6956N10360,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001906.97607422,4004.14914433552,-36.0005504431064,-8.22623353895206
"4651",1KME6956N10361,1KME6956N10361,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"10","10","20","7",1001908.07983398,4004.15080156896,-36.001141520957,-8.21732573827645
"4652",1KME6956N10362,1KME6956N10362,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"4","4","8","4",1001909.36523438,4004.15281856203,-36.0017325598258,-8.20841783896277
"4653",1KME6956N10363,1KME6956N10363,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001910.57202148,4004.15467991025,-36.0023235602534,-8.19950984052769
"4654",1KME6956N10364,1KME6956N10364,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001911.70031738,4004.15638565922,-36.0029145217805,-8.19060174336319
"4655",1KME6956N10365,1KME6956N10365,5KME6955N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001912.95166016,4004.15833252759,-36.0035054442637,-8.18169354705803
"4656",1KME6956N10366,1KME6956N10366,5KME6955N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"4","6","10","5",1001914.14355469,4004.16016240632,-36.0040963279994,-8.17278525114335
"4657",1KME6956N10367,1KME6956N10367,5KME6955N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001915.30432129,4004.16192918641,-36.0046871736671,-8.16387685587282
"4658",1KME6956N10368,1KME6956N10368,5KME6955N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001916.52807617,4004.16381904912,-36.0052779802142,-8.15496836077753
"4659",1KME6956N10369,1KME6956N10369,5KME6955N10365,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001917.73803711,4004.16568439923,-36.0058687476457,-8.14605976553163
"4660",1KME6956N10370,1KME6956N10370,5KME6955N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001918.97814941,4004.16760534578,-36.0064594767554,-8.13715107024715
"4661",1KME6956N10371,1KME6956N10371,5KME6955N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001920.08789063,4004.1692651373,-36.0070501670747,-8.12824227425643
"4662",1KME6956N10372,1KME6956N10372,5KME6955N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001921.27160645,4004.1710735425,-36.0076408184123,-8.11933337782906
"4663",1KME6956N10373,1KME6956N10373,5KME6955N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001922.48278809,4004.1729374914,-36.0082314313134,-8.11042438060543
"4664",1KME6956N10374,1KME6956N10374,5KME6955N10370,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001923.76306152,4004.1749370382,-36.0088220055245,-8.10151528235248
"4665",1KME6956N10375,1KME6956N10375,5KME6955N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001924.87243652,4004.17659540708,-36.0094125408495,-8.09260608285357
"4666",1KME6956N10376,1KME6956N10376,5KME6955N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"4","5","9","1",1001926.11047363,4004.17850801608,-36.0100030374272,-8.08369678194651
"4667",1KME6956N10377,1KME6956N10377,5KME6955N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001927.22363281,4004.1801719445,-36.010593495487,-8.07478737943528
"4668",1KME6956N10378,1KME6956N10378,5KME6955N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001928.45910645,4004.18207764571,-36.0111839147994,-8.06587787506623
"4669",1KME6956N10379,1KME6956N10379,5KME6955N10375,10KME6950N10370,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001929.6229248,4004.18384023734,-36.0117742953646,-8.05696826838969
"4670",1KME6956N10380,1KME6956N10380,5KME6955N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001930.80737305,4004.18564533116,-36.0123646371966,-8.04805855958707
"4671",1KME6956N10381,1KME6956N10381,5KME6955N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001932.02026367,4004.18750660462,-36.012954940262,-8.03914874862141
"4672",1KME6956N10382,1KME6956N10382,5KME6955N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001933.21008301,4004.18931791289,-36.0135452048146,-8.0302388348264
"4673",1KME6956N10383,1KME6956N10383,5KME6955N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001934.42041016,4004.19117170689,-36.0141354306341,-8.02132881800597
"4674",1KME6956N10384,1KME6956N10384,5KME6955N10380,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001935.61218262,4004.19298859196,-36.0147256176106,-8.01241869833843
"4675",1KME6956N10385,1KME6956N10385,5KME6955N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"5","11","16","6",1001936.72705078,4004.19464991978,-36.0153157663036,-8.0035084756455
"4676",1KME6956N10386,1KME6956N10386,5KME6955N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"143","168","311","76",833171.217529297,3683.10929203678,-36.0165659606147,-7.99502617375435
"4677",1KME6956N10387,1KME6956N10387,5KME6955N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",259454.772583008,2439.72434694133,-36.0190798451203,-7.98779810455731
"4678",1KME6957N10361,1KME6957N10361,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"3","2","5","1",1001891.62927246,4004.11790218324,-35.9919673870263,-8.21675169067216
"4679",1KME6957N10362,1KME6957N10362,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001892.9107666,4004.11990923246,-35.9925587256611,-8.20784380380597
"4680",1KME6957N10363,1KME6957N10363,5KME6955N10360,10KME6950N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",1001893.95947266,4004.12145577286,-35.9931500256442,-8.19893581787001
